iteration,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3900,42438.954496406433,51598.933162095236,48500.182844153926,41743.805779283502,60455.791498728067,45913.14127175176,50697.066418127521,56353.037299418749,47633.248235631618,55650.04856547885,54241.952413276325,51563.004733991387,58606.358527599885,48642.029704237102,40931.23693648004,47437.508275812776,43830.826656067824,47123.715529106492,56077.084397402126,50430.722102711232,44802.065550983476,50281.080464961764,45673.265531974968,50604.372561057964,50417.11476281871,55252.025863434959,39972.016440215317,49152.762663665904,45585.73799528215,64214.442841971395,46424.84787570926,49061.319313878092,48835.877183363882,45302.032741993346,45580.980421467015,50984.52891349329,48182.333365964187,56464.735237077519,50407.519665724256,28897.659889646035,39280.74553412055,51454.918636432216,50868.44973548354,49020.847996981764,52452.38843438957,56100.413269162978,45747.872221574566,51199.136343666476,45621.017773453539,49786.808354519337,60282.992437431771,45426.888289140079,45394.657631506292,45315.359248369605,51919.573039423631,50637.670564022075,72162.169984408654,46761.888009364564,52430.306683662951,46863.948645756573
3920,38086.093680551952,52974.706689372804,55855.630181710942,37913.098969095387,60525.09570713951,46776.971323435602,47330.283114584556,39516.756497395552,48670.088196980221,46108.496030131093,62588.024079423769,51881.503110210469,58460.600944689271,46307.672495040322,49331.757923890807,47220.962032490541,46490.974638808453,48629.754862842987,56545.760831441105,47829.615746112191,45789.80715359751,43925.512863043463,41846.671512906272,44402.342145116367,43592.246363291437,56444.489610610093,43497.103614296713,47365.459180746664,47012.340162487963,64144.211198919198,45828.475245245369,50840.184134534684,58507.539141422887,43159.457963100103,41360.105121298395,49676.632775865342,47988.200001761303,62544.802064474534,49988.077381896786,40164.576615815517,57050.855468750175,51117.745189409543,54990.537195240373,52561.32039650996,53142.793438764842,58439.286919996855,42977.760877871311,49592.132692438827,45587.668225486072,46014.655431997104,49400.573236213262,45030.25778966237,44448.626074630993,50064.714240556488,57919.486868082837,49931.001450932112,54972.619087603656,40045.599353946389,51381.517410432054,46607.732559058342
3940,37608.645907657636,53136.342515596363,44837.04116292236,34478.720474584421,59284.765455096334,45549.715172346892,49779.697938191959,46289.925182590378,48756.782042280043,47273.439431634812,53140.035289512962,52692.887363905764,60165.514477617609,70124.989581876725,50686.979890672352,46982.467511583032,37936.936217297814,46741.128981272232,58016.80411329303,47016.324088259928,47918.095228804021,44467.455358020226,42915.870727880494,52087.680955889642,48730.82855126795,58539.917095450459,47574.464359731399,47882.962024959699,46202.353944944451,50307.457625947151,46918.794277909285,51568.606456124769,47071.672847381429,46468.793987536978,40525.790707045875,49863.721792812335,46640.807399829493,44445.399323322774,49861.512737704812,53005.516612851352,50231.153634263486,53929.144649518734,41601.573568108564,49810.538517710069,50613.24678230151,58276.64438031664,44151.806089605539,52773.838805979343,45718.932530999009,49866.880447284544,40936.995597662732,45496.316191092767,44670.793326143372,41610.475832970711,45479.052255107526,57189.504669394155,60720.068025652341,42344.108043437016,52581.527534650588,49428.127756927999
3960,40361.392549325334,53656.533080636524,60804.722587747907,38836.842668440528,41348.610823035451,45915.415486783451,42210.33757916902,50262.370558475472,50210.72747210283,42058.25373186051,54647.765130069107,52300.212875420068,59378.262142495405,67709.453788826591,52266.405280488143,46013.145530700676,50589.386177281624,46274.967010229717,58600.179015305344,46274.637648073345,46220.931960286594,46993.117764194256,47243.131506671452,46401.75012956062,47622.565013782783,56584.444869489344,42750.486506956702,45910.220997984477,48679.227032406037,56159.178224106967,48807.75551895854,50249.373319606573,55636.520300280492,45712.903546835529,46937.76916064656,44572.983811928934,51441.506769264888,50857.870903078605,41610.759178110704,55289.348359001851,45161.91860440679,51725.166275247444,33665.100789986493,49566.47297722863,48815.658312764666,55470.817979740808,42016.044994209959,60659.077512755415,44453.217386287302,51578.416729038661,56192.926176974906,47068.591491775842,45361.421467047476,47308.036340728795,47436.086635720269,48868.865155283755,52917.857051493134,46175.007937276925,52093.99909004142,44938.708776957268
3980,41063.529898806322,55446.922889338071,41655.748124607446,42052.778861521241,44323.204360957301,46093.030707029742,44720.465362464383,53623.595753797934,50761.093174061905,45340.477467574048,50462.582854208253,52642.252496655776,60107.400378370447,58539.816995033223,49530.61256567423,45121.270494697892,47898.726507030857,46979.963257362149,52954.050055049825,48266.119440104383,44025.747306553756,54038.76890657888,47298.934142907441,36395.438158300356,62993.567202728809,52164.350516208688,48144.26889180921,48705.275374970435,50494.517426940234,85897.892888061586,52712.199350061819,52390.320765414646,44179.293489593962,49337.046268871905,42214.400160945785,44791.950527299537,48848.14404217252,42592.746356202733,39561.014574935347,61291.62426599233,56009.617242215987,50621.01274421683,55251.654458203629,53492.03176390149,49652.872747378846,45675.194403648129,37990.747456344681,55711.253351821346,46223.114568877521,50691.725008218062,47038.000459455441,48559.482072994375,47066.784927424851,47544.496344095365,47578.843470967309,50647.998624765678,46551.178139956457,47139.070289829811,51021.162605092606,38081.681589130494
4000,48125.933146834039,55193.305335209974,51995.422256240774,43457.274343003381,43071.901904109945,46864.554403705733,56495.60065761744,45862.094825609456,50913.596454340717,66956.977151977408,48226.360346374247,52486.335079195342,58157.908138274172,58371.119038327393,53818.025453646922,45062.873938141078,59656.155436953246,47974.466682637685,49066.64108256522,47268.246668587934,42593.074204925251,53422.658154160512,52129.320655047122,54077.096443443887,56532.179050511353,48554.220431561138,45417.559755893555,45632.17728492531,49259.174035562639,48764.514993581935,53034.86388811902,51323.960002115913,62489.825596281691,51688.795104626195,49998.69251880762,46835.89017149814,47178.911308516013,48418.827274396543,49731.493482495411,77430.051843546054,63511.330653149707,48111.395553562405,40513.226125592199,53441.312608561908,50038.733827624324,46756.604964504331,51236.057909926283,52366.705178238779,44098.379143049344,53298.274474453814,66372.759644526057,49158.635519216834,47521.607728685609,47127.8152848635,44423.440349576187,52420.051556565471,50326.696297345363,65290.206532253229,48909.488166111587,36547.815608304583
4020,55602.741898974957,55478.282964476581,52719.443912968709,62706.365340998353,46638.174446860678,48107.639299776289,64180.618002129529,48945.946832566449,51225.855000412521,43963.720211879889,54245.800577437578,51851.409633361989,54000.120024229509,65527.590976393294,52373.38578524554,45390.453830953411,34140.193925139043,43376.305604368958,46592.250662688326,46999.025378573839,46608.88664845423,57760.47730548781,51624.915572090715,56126.25595073391,68269.433916035166,50143.928545461451,45943.638167955301,45196.693060290563,49219.88888246275,48049.835101090735,50566.823467089853,47521.54603492219,41096.924203535003,50737.774523094879,49716.380492005781,44362.141635444816,64036.710577648249,43640.334092814897,50035.021963482322,55715.868998831131,50717.349603040435,46640.631776562914,44990.748392059431,54285.955355480175,50718.424730268853,45074.070048197544,44214.573808945082,68845.20159252439,44602.207265050609,52361.179961148497,56627.073101365619,49950.75603002197,47433.969746051771,51011.229864023124,46078.830261231516,62364.613581136968,51396.819917697692,48209.750323456188,47154.982452264099,38769.196715761282
4040,58311.417751190776,53380.579812887947,49034.395855920266,48688.975766722389,53254.827422381131,50307.238446059069,53091.802238442047,46569.81184338819,53172.106119628588,36670.73613368957,56294.439256699603,46525.509254435601,57317.281917101696,73515.810182604342,55549.737805274941,45937.848138641319,40506.282888157963,49116.459782797814,46400.172055980569,45443.349828628699,47605.401943855322,51148.646915369602,46830.295790191558,72186.455706665685,81552.830096917096,46890.15113879722,50301.988867523374,44602.11211634364,49821.9382653352,34642.452276695403,52642.659197790068,43735.000023157198,53472.862574466781,51910.831053784394,48264.942798172517,48515.909401748853,63767.056567616426,51339.438199819779,48844.407435399073,53845.033268992061,41995.977500899622,48302.139207153719,51940.61479533487,51619.673295738205,51275.073967083932,49715.416770652628,43900.076659142454,67981.060551245522,46652.697479152281,50558.1512305465,64741.037940624483,50758.149225005785,46251.027130633105,42254.94151706597,46009.571358627756,63016.062094067151,48363.07820322823,48128.925393030448,45399.089112437476,41394.195021942716
4060,56357.558574846036,53427.570622766631,55460.197594023914,43377.238488224379,50959.704449637364,48682.116844569653,62514.593393019422,47805.654590536644,54035.457051925492,43348.039881063545,60688.412175499514,43127.030239299391,55932.692996573933,79102.119388966516,40595.731507615958,46599.701153752321,42501.950779814761,47758.267703665733,58687.9446938744,46996.716263854127,45648.355313374326,54489.310911572538,44129.861247854715,52478.112574773564,75123.174146525693,47596.537043568824,41869.992695653338,46025.265802518239,50612.132374625558,40672.093880930493,46818.232341819101,43757.598971869127,47835.383663804714,51793.640322770334,49224.183281353791,48431.734872230627,60780.12135846445,53954.782337748737,57735.193575592311,67540.756336716513,40333.843016790874,49318.344474291109,54151.582925006303,51568.482252014801,50704.789493681346,48008.652276517001,60279.081971445776,60246.303646767279,45351.418139360794,51158.024206076632,42566.463112073368,50065.40345636104,44190.991534371518,51249.064569158567,53815.987913625293,54487.631856453416,43844.272238733669,47302.226834436391,43717.659375773277,49890.066496813954
4080,56397.645892562818,48169.435135532782,57867.76037088153,47190.544072222641,51587.793592149916,50808.156776673357,60422.116614003149,54049.791269435183,53274.565591816827,46509.374174611745,64052.67790072153,42262.023320445282,47014.788589124102,67610.887466655084,48787.575383696589,46980.094233807991,39675.522433057187,47905.561823771102,53935.499360547816,48387.43418132465,45897.698283821977,47124.663129728426,44355.270899024174,57103.186273971383,64081.818961231875,50499.935675017616,46434.892344890955,49036.244682011078,48979.112750141547,49905.226651868521,51063.764399980297,45288.032761255978,44357.941561033738,53535.464981778685,48786.62848128764,46554.716078858997,49164.937866854576,50722.81884627098,63947.169477075069,67965.21220101889,39651.815227989384,47688.728043194576,50033.148440901183,49437.303334975615,49462.91300045036,49341.471335676637,60524.502298658386,47395.009441411428,46659.493267450358,52891.99900859857,53840.523188215971,50836.936871208083,45372.299822152941,47398.922130600549,47348.609889853578,52122.678596918406,45450.671145131389,46900.098205956878,44506.481229582554,54818.799252743054
4100,66780.057179017182,48006.106931819158,51239.746214007762,47921.520944352611,49854.809174037684,50917.694147683833,67332.742050222179,36016.721423593968,51057.438865765536,44087.25823485358,56835.051241979279,42600.528332030168,45548.901763049384,55620.967997256797,43621.564495916209,46995.477911915339,55678.056968451769,53131.462245049253,51462.704308096923,44427.848446212614,50253.433346158221,54021.880378373913,46767.273349274386,45302.774661692842,66834.172682361852,50153.765788570294,40214.856290276781,50745.1206981336,46794.920897815922,47027.804797317949,48186.864942942884,45059.608400772733,57929.069613969601,51055.317644933159,53267.772047252853,49384.362600060405,49979.003778834522,41751.049089314234,52390.374236322728,55137.527166900254,36324.618495002753,47094.834162366962,48277.727153956301,49582.830907560841,47118.725327092136,49896.100974544606,60449.648042427471,43126.08415633905,46228.087263606736,59205.116448872468,56195.785455238292,50573.011521540931,46753.451466683888,50559.954804749068,55347.519844890739,47633.609125533032,53203.424064254345,44066.611606593237,42898.598507492592,57711.134812415788
4120,47043.540840121859,51423.570706084254,48584.243888392484,61695.228340385584,44061.217223450607,51835.389176886267,51623.062096539237,54338.476979721745,54073.55678908863,54205.194785416235,52245.471734462735,43128.100776884778,46469.10590960471,56425.408889432358,43287.23744710903,47252.587979842989,56317.281783324819,49525.147456357437,54531.509251307318,46854.551001207336,49916.999445970221,45879.323525706874,44400.086689290474,47941.41315640739,81043.427741543681,50757.922479217064,50795.283155812191,49155.681668887002,48327.319655168008,48168.461998057712,49284.551832752411,45366.781207181884,62857.787563915947,49530.485482947166,54239.248739453324,49092.842895842528,47970.402288809317,48769.971518296901,44132.166378892827,51422.256026095631,37988.126345807315,49687.991352376994,42677.726531482695,48843.492268905415,46831.956073717309,50515.898371677358,53362.117821120606,48581.143127888652,46712.735761668766,63327.473642712219,59873.097187740532,50754.804783401458,50220.840732724886,47689.541955615918,52392.844890145345,50779.794263793381,52760.241850837563,40774.580758700773,43885.975957285584,62163.96688753803
4140,54494.780738873385,51280.921080957763,42569.753705249983,82372.437204076719,49581.964429892148,50263.334514168782,63828.719894274174,62302.242606551816,58104.189319061443,61753.744441367649,45973.954163076691,42992.758847277713,50622.060393457774,45738.619822616856,47469.694868374958,47467.040773298526,50726.880865821091,51762.730814978335,49302.507926221253,51163.274373998647,49285.614111304407,51276.740960688687,50562.932975164382,45373.552017230963,62961.96426931442,53456.882587147535,42110.084805576706,50849.815452600509,50755.10932965175,41952.574595144149,45285.13064355433,47745.182280898436,56501.850371656685,48147.282926345826,57125.654634869985,51653.060619818221,46532.776075002934,52360.44055281578,49513.508843254371,44561.321051827705,40238.793353030007,49741.603427127644,44748.216980240628,51925.756422845632,47315.66271326664,46065.354513918333,44113.362892842451,53666.336605138822,45508.624496397308,57542.933771207521,56406.067873834421,53026.352435838155,49277.192078325876,48928.536548406839,52804.640612582298,50961.347682022126,63538.191361685909,39351.874931139639,47404.395353879358,49323.578180027711
4160,48039.588157467333,51587.286360768667,60827.650957349368,46700.700603733036,62827.139605451746,51046.978044228381,63150.45563450858,53812.052703954381,56889.392750373379,48441.456195260405,44131.697552393976,43519.160620348674,50460.42643451404,42201.613485522998,46990.061358778534,47822.839158658084,42084.599258300274,49596.385111597345,43840.493091606964,48639.911058281832,48637.215459360101,52564.921912489866,52201.575894713926,46038.125524654264,43012.551151278421,49980.14060670248,47540.288953157658,49298.141153936631,49425.202502746957,62853.735719525801,46670.075673556661,53504.810713585473,49067.622777099139,47599.529169835747,51857.552455075325,47889.316081174191,49429.587058671517,55949.335334866206,43070.414655829969,54494.460228682132,51384.68931244417,49948.54899123167,59566.480749731272,48166.025711426417,47376.180632068812,46924.196790484675,58264.077915383335,57541.050114525351,45958.596791962787,55273.041206656213,54617.816830827353,54387.842451435652,49855.644177715309,54823.350135057197,51259.426551344848,49671.297272237665,53475.520496504287,42865.269507505996,49269.234539945784,58728.493842252632
4180,66137.839816597116,52190.472778014926,57461.776032705289,53640.365329553817,52545.339224387477,50990.787249734982,46686.458351136243,46143.485185001031,55489.719999794455,52006.574833624392,49390.903007898945,44025.370334773062,52533.407137072543,45938.763430534105,42930.452039460266,48272.397700743386,56759.225802513414,42767.154637844113,44514.593784510107,52120.623422740704,48964.134489873795,57426.39819887319,38540.622768105808,47768.482560212346,47305.015326323308,49859.10525710474,47648.550381507703,50555.277420720522,46757.761005777953,51487.008810256892,46692.827625710583,56821.11844060228,51060.687881979589,47757.588872635199,47775.102012897609,47004.038534475498,54136.704398173126,49580.557102023551,46761.738203659741,68357.374786865417,48313.424342362319,50323.678948149231,53825.352186838667,47918.725873027979,46929.095796305039,48212.185500793086,52611.54891774134,53045.076750609711,49502.285797883793,55191.790875939863,48085.56213108034,54938.621549033334,48498.807067045309,54936.547312740877,52929.393096121727,49526.64087634618,54082.790855715793,43206.026346468308,47734.790227082653,58540.186478621421
4200,59316.822736174494,52107.637048823977,48116.730038034751,51887.123578970699,48407.946693434431,47781.562712354367,53229.63006372915,45778.341791804945,53574.651329021224,55536.649776609105,53494.01597161049,44974.293198533036,47655.712964635371,47835.476642801419,50757.507358654148,48385.64014615833,47159.498052100847,42523.800590401959,41730.428810222489,50790.155091807224,49297.565440630409,48615.332380911248,40318.007071902444,49447.109691518577,60037.635340480643,48269.103034597349,48807.976720621074,53181.420300288351,48929.213118682812,71278.569891126201,45037.707124880908,57188.310244553511,54034.949241803457,47972.573233869181,50427.797121702009,44076.762681680899,58945.451675405355,61570.172281529391,59328.889434969227,68071.681953915133,45572.169411280142,50899.235490485931,48880.702737081854,49728.958914713628,46002.304364891766,48708.945515154293,49558.182391247305,48985.87424246881,48316.661431752131,58299.880260913698,48610.667624251182,56684.048162540887,52606.48353143144,52018.645681742964,42688.541298954398,48149.959716137426,49497.421666852788,49382.192192198061,48535.978118280094,47250.486568947352
4220,52904.029269377075,51051.634036355354,61133.911684611347,46858.709227899206,53288.355672371988,47075.011822525834,48820.370268579434,46051.438036505642,54705.766150678857,51274.622635185842,56728.18724536457,46061.594030680943,43810.383823760843,46206.50005326575,39825.02201497004,47984.657544346832,50695.532659176868,46899.783234636314,58566.591020651802,45439.633766889383,51817.973132070518,46904.289487956208,40122.346082221688,54178.366863551848,50744.821831301946,47496.522088401776,47254.456358025498,49319.75352485459,53043.457309148602,42055.894593921272,45477.922917446536,52841.162530412519,45988.503000051598,48183.918777370789,51341.503865345301,43952.951158612945,58848.623821654655,54088.893082892188,48467.060899244883,46592.480268186926,49138.917800826581,50144.743827391016,42569.191925300052,50040.636370817025,47126.452295214425,47992.108203574615,46841.344437288149,54980.875540040179,46849.251148264884,56936.439415532943,52242.842459846324,56384.324619726256,52954.834909953213,36006.483777474517,50175.9575232938,45554.037310761581,39109.112095043551,38480.696606301441,47543.21985133113,47698.759961941556
4240,45875.441399833755,50971.072368487352,66136.123669635665,56177.358662528102,51261.40974599171,50542.752599204985,45811.431181539818,48002.003161875735,55744.764517848103,49476.148382650528,66442.430846231335,47003.968765474528,41214.821511044705,56613.016246208877,39554.902627240925,48106.302007747283,50726.794271686413,44163.418081721989,51182.768938876907,46324.374596633621,50370.23942262162,42595.049977101597,45384.885145595697,46796.36345120053,44025.984046709527,49194.8005350401,43928.821352806794,50165.114681865722,51533.098631862769,47835.797240682055,45775.314266326124,54524.385365935959,44796.601683928704,48614.376240992577,53202.518646186661,45344.401931710468,57715.178348571812,51029.973461144298,49317.433519054219,39728.693866133341,55570.029609868798,50181.842171674078,50144.965691638266,48268.556325795871,47715.887213885129,51128.339283157708,46511.584780325247,57143.270585073362,50490.141751614152,55807.794889691926,46334.692348070748,53900.263302674735,54788.207445203341,40164.229372678063,50024.032629194284,46905.942775787436,49708.870171649869,41949.130109231519,47088.260359629639,52402.293508647745
4260,53277.957156875767,52209.085573178527,60246.188285322482,37870.08424560714,45471.141511828595,47059.882832002106,56156.271691468261,60653.850459887864,57641.340083006588,46152.629128576853,62489.227560149317,47740.98615335334,41881.411907716603,53297.65863043088,52394.159032045849,48502.745901867216,59036.457313315907,45668.127484707227,50402.795902409554,46630.122056656597,50672.446051777595,52598.705796678907,41397.53576598216,41013.727984771453,45209.192164992863,51084.166994293068,49897.054450799827,47250.96023273412,48862.551716476883,41630.155702438838,42735.640038650425,55408.579482316069,55833.702851875263,48697.389632634069,54210.463740502528,50318.50346458445,48869.341606026173,43688.503105092161,58327.79665427118,47799.655614486561,51843.74987258733,48406.15101904553,46904.720083027722,49400.541186087292,48142.934854804029,48648.036051852927,48479.152768412539,62120.834176534132,49221.155755984393,56482.014499460245,44981.57619814801,52847.028634681694,54005.135965393572,44606.23187694059,48021.619205510222,49087.155701543874,43321.276902658181,35331.814317813798,47589.25676307267,66375.891709892021
4280,54169.504712390968,52235.554147214425,50143.161964381878,42683.82573230187,43480.252287274132,45647.229443924007,68949.811765201972,54708.873309200055,57422.62770701402,48453.979258225052,57643.927538255841,47670.40288679269,38051.805791222294,48609.855684195762,44888.437932763518,48724.594777470062,50734.276158251931,45049.157678213625,49504.878655106862,44311.638364582766,49474.747641000205,55541.537590624212,43330.260234984948,45330.282059620477,46292.393287704363,50100.737338682433,50624.672207286865,41885.32432388021,47945.710601358165,44671.008992440889,48019.956239962281,53569.221224454544,53646.481821809663,47954.134780709392,50396.422851744057,50256.805574696722,50935.42867018476,51151.164931780331,52084.337564497706,49021.253926010606,54392.067384168906,47522.692099597341,53442.513755579341,48304.082726341425,47410.468489308325,50425.871730092782,44906.360996261712,68255.552249346409,47665.262236845621,51747.452499084371,51137.151828043534,51229.904721849794,54321.313686959606,58346.128160590728,58451.953843317257,45526.953400730315,48774.308001411002,44720.339731392509,50199.791360155716,64704.766442944347
4300,47370.030530571545,48866.085115483307,52945.98486945586,55517.219486255737,41626.551279495681,46981.711671953402,64454.534764760203,58920.195190453553,58127.832668714327,52611.240969532897,49439.722196266521,48198.206765875249,41098.176877261263,51342.036568208154,43505.946673262632,48796.11507520236,67079.765216636311,42905.618927292446,47244.313960338062,47059.819589763341,45248.220447542735,54347.030427935926,43905.40650837672,54209.597669342606,43138.558835580603,47741.874941590395,51701.066973142893,44068.057003311769,45441.162175920741,56706.359543573089,48335.693281850647,50690.311139942474,60631.730886240002,48375.7055113483,46355.085180217953,47343.994921498328,46584.66235417658,48133.909666357831,60914.832165938024,44682.37851860177,44704.810446206728,49189.7910026358,43532.928296315062,48436.917761948833,46425.143282388097,53282.225854764067,45503.179294466405,69709.520927721955,46128.882445421732,51056.93978372882,43733.045493030462,51201.810060839125,52594.794635824663,46550.654557174697,61114.861263340179,44771.340433797341,44159.179928749902,37941.991356937746,52844.121829579846,52729.597234234221
4320,53180.883004533462,47629.944407465649,50383.464136332397,47772.251327539365,42047.573855941337,48109.383442867475,86431.922408875471,39472.443933292729,59799.132900513243,59594.36821119376,53266.342880827615,48670.257689985468,45158.67976081738,48946.647801245235,56973.362997864453,49035.488115315529,58542.525133504685,46373.160462015985,46058.889894279957,48631.097487992563,44920.555443712743,57398.065643375121,43207.480382686495,41953.526179205001,47878.372379425025,51605.572413869842,56868.067206521438,45490.491235398986,44562.224746496315,39006.910088003984,48103.271042557353,51300.481031679257,63321.351633317121,49235.776167417833,39357.451477801762,49527.109668920617,48508.45474885367,42943.814824367611,71579.065287197605,45096.44363984144,46261.476563136799,47959.042474318267,34858.473231426644,46526.524306943356,45684.513495566061,53409.647227964917,45409.838912506464,67557.199443534148,43466.285247290565,48709.453526681194,54181.017423964018,50182.695982084122,48540.569860183685,61685.48634344645,58673.303314294149,44306.282071184884,33883.49210570132,36340.668657803843,53156.928555659229,50348.417922296147
4340,44636.186835988126,47595.722858573696,47603.051532637248,43115.315480684461,42039.261363919992,45625.215922632291,54771.504063255226,38003.815302400144,59287.847099264967,47737.924460292772,41386.335292913376,47180.75285430748,47959.871339254794,53145.673170282775,41915.635329678087,49254.690346386364,63619.833832725504,43025.802709236137,40378.860179721814,48502.318120990276,45349.312853614145,52772.878032135108,47159.92033502891,39014.487624849062,39133.67437799264,50095.270647143392,50039.253849420536,44049.837907503119,42904.684026341652,59915.999364404292,49628.789442028872,50952.715133332895,58895.697858746258,49948.254444419661,39668.94293638222,44403.388587453504,45115.750177041926,59339.979237134765,76814.552433498058,40786.714091999478,54062.98075223378,48274.359059889335,36970.765110974884,44384.343119189645,46432.232940922229,59287.277784084166,57295.480188910631,53821.21583529366,46024.179960135807,46447.286957538672,39705.957751610564,50711.382598157339,49463.652753469803,73054.092911752479,49892.730886234865,43049.5787396425,44033.865961297146,30906.547469581968,53296.570912083203,46238.300191101684
4360,48944.256328129028,44463.548146471105,44923.434823350188,47467.501009663865,40293.289506216221,44756.401625291044,48650.049813107114,45172.601430080656,60768.757819466227,62843.875914269462,40538.738754947997,45048.021224404394,47450.8281760635,42237.793274165982,45144.908829185741,49751.867172436207,48573.610561506903,46108.060022346421,47758.324354270073,46985.752941918588,48534.809731061738,60352.285363802577,41723.518247883789,43872.702745078161,46037.54219318946,49827.529586942816,58653.589232975966,44747.734322827309,43485.468697701755,74351.26882906536,52201.903388236278,50826.234614821435,48542.208541746171,48686.873046212422,43041.749518648081,40610.81746432167,47666.269361894745,45936.689069782973,71468.12533181184,33051.315356963896,57100.216692823713,47723.804347436555,61306.437531738076,44113.891924124066,48224.505120376183,48097.841629895302,70234.734296558061,46647.997234086855,45456.334385648806,49151.520236597949,42121.297951379653,51346.318360461977,46641.710272535318,39197.201756400034,50210.201300823821,39045.880161455694,42935.579202001762,38487.398454265975,52704.089068264177,49408.990945993181
4380,39356.794280053124,44600.271832263556,47064.803931859118,41937.47296051697,55925.111420361529,49614.943749129416,43456.195068452056,50845.653053126422,61575.134030369838,47981.45198896966,39389.675744741231,44469.68617246917,47795.296081339788,38927.370483570237,50584.825773418197,49401.875794737309,40391.882852572809,47220.307997342192,41520.956283461957,45441.321736920545,52127.522254963362,38667.953386524947,49053.588328612073,39944.708627352869,43185.621143273318,53783.07968952696,59303.066581778337,48054.627178432587,49758.130118818859,60299.224757365133,50576.712755922417,52266.901714743479,57014.917475363305,48689.405097130759,42405.709069744655,38909.761437766436,49983.421728201189,41810.345821520394,54505.540467555191,42342.25399508464,54308.617085182137,47602.412615630434,42595.367191148653,43267.596430514364,49197.817284583005,47970.477275464218,51309.93125127336,42225.336286766724,46355.727135204193,47837.717056682333,47905.76541683048,52017.836425534973,47509.281995289486,41237.583153232386,36737.538124970459,44921.514846856968,43475.20925772949,37263.513280744068,50919.616992089846,45004.069576516667
4400,45974.110525864329,44641.711522904428,48398.351192114678,48194.098986946577,50362.535931003746,51302.35293908247,41002.742975973924,39957.488986756543,63805.023689362846,47063.421685087662,40502.371798889049,45984.855436360987,47757.6584758471,35119.450158634339,44195.923213896189,50000.814177506028,39787.177661044676,46138.213105420778,53061.63673642114,48688.972367907823,45767.836428858063,48856.242636019975,45682.316607672117,37841.918422910756,42652.839716440241,51103.281597003326,43709.352729918763,49827.257564288826,55783.166799547835,58508.993366993484,51097.57134377076,48621.858197720445,53947.4755430152,47932.955231462278,44785.593388604502,39828.457460029116,47719.066986438746,41629.535693380887,42568.541251559,37811.95451999089,42222.090257313532,49322.89680536653,48456.018254822542,47108.569499750556,51102.130551918141,46164.694127034512,43207.014915204214,46935.105636177082,47417.481042710286,47219.299130163679,55378.720389003844,52945.45005557908,45889.387518572323,38186.823288858854,48242.857453483863,42532.244771467471,48348.691080204931,39131.632652589557,48438.314630406901,40599.888861024221
4420,39399.750029865238,45731.440856768466,47787.625319892497,48751.043317036005,55229.504394036929,54080.703687304987,46630.629759386771,41227.143545385676,64171.354376251205,46055.650349474476,55581.880840199447,47003.984503722837,50603.883706749075,34823.098322277103,51352.574077485806,50021.037681878952,47457.719064850746,39205.222206639563,51897.62286531947,48549.431886484912,45663.120781583515,43527.895732422003,59297.558621550728,44096.695301494467,45782.425970852877,47375.912447831099,48712.800377568514,47079.990800380467,55939.708333192932,66081.424664976672,49389.411870458498,49122.165543731411,50665.642483251257,49286.539511978772,40421.679918456117,41637.220407399967,48670.019289375276,41567.10277432845,43037.209079103028,57350.83797220311,40562.125513439489,48881.57362190212,40769.285190949435,46044.758317361309,49813.572916567806,46466.033610035163,41003.35588750874,49668.577647972459,46217.697158038543,44864.806037351649,61043.231585566275,53759.896282529917,46095.982211736133,55027.138765037176,50043.12932587503,47708.920960236566,46245.185437128624,37044.937529721436,45550.35408071948,42634.726574423177
4440,38763.043387009588,46029.989584608724,51448.104735972796,45789.266825046405,47190.268178037142,47339.993639474582,43195.187477136416,38032.829968581726,64515.822432921508,63287.67249074029,80113.756040141496,47525.122098727785,51061.939052878814,36497.85315195701,49363.283588003418,49658.325394748092,43556.985992088383,46136.641830589098,57045.580590232858,48582.304566714571,47407.47910130566,41273.245432382202,47090.32019871087,46094.869540592801,54231.558177693092,45097.638713042747,53912.82442399142,48210.425811967274,58009.793779634289,51405.58525718571,46330.744439196373,51482.757095426328,45931.917965751767,51322.170834292905,46426.931249258218,42837.383657445163,56099.437995131688,36549.688872867744,42814.472873453939,63282.549661574943,60226.638897026707,47042.11406567313,46389.890242123038,48838.145276010742,48677.920931466768,53741.538613753808,54360.166395797962,43645.633358017207,47636.597724912746,45945.178806951662,66855.085610098467,53933.965358179616,45311.828536991961,38904.035344192234,46197.096484585163,52247.829425418611,43101.518763118729,47356.017042958367,44565.229637715835,48397.715244412437
