iteration,total_sp,total_count,prod_sp,prod_count,mut_prod_sp,mut_prod_count,herb_sp,herb_count,mut_sp,mut_count,prim_pred_sp,prim_pred_count,sec_pred_sp,sec_pred_count,shannon_index,shannon_eq,shannon_index_prods,shannon_eq_prods,shannon_index_herbs,shannon_eq_herbs,shannon_index_interm,shannon_eq_interm,shannon_index_top,shannon_eq_top
1287,60,43496,11,9018,5,7929,8,4714,8,9784,23,9734,5,2317,4.109660107917448,0.6957400076061638,2.373067702494976,0.593266925623744,1.7868852404775961,0.44672131011939903,3.2284818284510086,0.7137034619649892,1.8793478752911739,0.8093910743529471
1288,60,43435,11,9016,5,7909,8,4748,8,9686,23,9743,5,2333,4.11216194819536,0.6961635536728155,2.37354152569899,0.5933853814247475,1.7885021250677715,0.4471255312669429,3.227164155047111,0.7134121708504432,1.8756535665058118,0.8078000221608072
1289,60,43356,11,9013,5,7854,8,4782,8,9604,23,9767,5,2336,4.115038324333096,0.696650506341259,2.3754337901003146,0.5938584475250787,1.7871388530541974,0.44678471326354935,3.230390799122473,0.7141254680500188,1.8702624978414422,0.805478215264099
1290,60,43327,11,9019,5,7842,8,4794,8,9505,23,9814,5,2353,4.118774738904107,0.6972830581907531,2.3730743149041755,0.5932685787260439,1.7899381272218255,0.4474845318054564,3.23100058807261,0.714260270879307,1.8689836459524671,0.8049274437342696
1291,60,43240,11,9024,5,7844,8,4805,8,9418,23,9796,5,2353,4.119021300434142,0.69732479953098,2.3743136571629053,0.5935784142907263,1.790157677119214,0.4475394192798035,3.2286052715123614,0.7137307508719506,1.8605349222831595,0.801288776504259
1292,60,43180,11,9013,5,7818,8,4823,8,9316,23,9843,5,2367,4.123088471168937,0.6980133463508279,2.374046786520449,0.5935116966301123,1.7910961033739021,0.44777402584347553,3.2310714297184955,0.714275931468589,1.8529131239053946,0.7980062466125939
1293,60,43159,11,9021,5,7803,8,4852,8,9258,23,9855,5,2370,4.126659696660379,0.698617932712068,2.373945859875054,0.5934864649687634,1.7983073434704027,0.44957683586760067,3.233351947606644,0.7147800735385555,1.8475783229252962,0.7957086728884786
1294,60,43134,11,9015,5,7853,8,4857,8,9146,23,9886,5,2377,4.130730459213965,0.6993070876045951,2.373670811399146,0.5934177028497865,1.8014046908810224,0.4503511727202556,3.2383678892370544,0.7158889213180568,1.837930615277238,0.7915536313653144
1295,60,43069,11,9002,5,7826,8,4847,8,9126,23,9877,5,2391,4.132437225314699,0.6995960325364688,2.370321856389372,0.592580464097343,1.8027976586484051,0.4506994146621013,3.244465317850758,0.7172368477249317,1.8369485165217034,0.7911306644535927
1296,60,43046,11,8993,5,7870,8,4848,8,9037,23,9924,5,2374,4.1354189270365245,0.7001008161740805,2.3665166217660443,0.5916291554415111,1.8068107081928864,0.4517026770482216,3.2522919629883082,0.7189670429148242,1.830929080543892,0.7885382344851257
1297,60,43023,11,8995,5,7816,8,4875,8,8998,23,9968,5,2371,4.135801209786621,0.7001655342764237,2.3663210463155786,0.5915802615788947,1.8005056198763238,0.45012640496908096,3.256682689809873,0.7199376777517551,1.8246050421617697,0.7858146194015893
1298,60,42937,11,9002,5,7807,8,4887,8,8870,23,9994,5,2377,4.141856583861589,0.7011906716100099,2.3665919775877833,0.5916479943969458,1.8061096689899814,0.45152741724749534,3.2618461011709927,0.7210791258873789,1.8253846908232272,0.7861503958036122
1299,60,42851,11,8995,5,7764,8,4855,8,8813,23,10034,5,2390,4.1466117047868,0.7019956841370315,2.367269174097351,0.5918172935243378,1.8034763012039208,0.4508690753009802,3.2693667522027985,0.7227416765730693,1.824369041228697,0.7857129793320314
1300,60,42783,11,9005,5,7807,8,4806,8,8705,23,10054,5,2406,4.150680955400777,0.7026845830675453,2.367497097841675,0.5918742744604187,1.8106141894542553,0.45265354736356384,3.2639017965654626,0.7215335676336044,1.8201608724105078,0.7839006196696219
1301,60,42707,11,9010,5,7775,8,4796,8,8634,23,10090,5,2402,4.15554190854255,0.7035075123334754,2.367014678047432,0.591753669511858,1.8156710597146004,0.4539177649286501,3.2683699771835686,0.7225213247731133,1.820354094754433,0.7839838360036464
1302,60,42669,11,9000,5,7761,8,4798,8,8581,23,10109,5,2420,4.156241404443253,0.7036259326579052,2.364786955153328,0.591196738788332,1.8169962727333644,0.4542490681833411,3.263947657041912,0.7215437057674234,1.8179665239133105,0.7829555652116355
1303,60,42612,11,8992,5,7754,8,4810,8,8489,23,10140,5,2427,4.158264463376976,0.7039684240077918,2.363776192360246,0.5909440480900615,1.819207447759464,0.454801861939866,3.2629393695514644,0.7213208089661323,1.8076844954158995,0.7785273365683579
1304,60,42529,11,8989,5,7711,8,4827,8,8393,23,10162,5,2447,4.158918545235638,0.704079156016126,2.362034363979109,0.5905085909947773,1.819633699495419,0.45490842487385474,3.2566742098602885,0.7199358031339944,1.8000147170137106,0.7752241428049176
1305,60,42515,11,8993,5,7702,8,4861,8,8305,23,10193,5,2461,4.16338906588409,0.7048359874786514,2.3595473033662246,0.5898868258415562,1.8236438131241348,0.4559109532810337,3.264585171755101,0.7216846377850198,1.8000965271911928,0.775259376530571
1306,60,42499,11,8995,5,7710,8,4866,8,8228,23,10217,5,2483,4.166859576897654,0.7054235235024512,2.3588699718882853,0.5897174929720713,1.8231498998843056,0.4557874749710764,3.270108648297588,0.7229056836325496,1.8004360070985752,0.7754055825686175
1307,60,42354,11,9004,5,7667,8,4854,8,8093,23,10239,5,2497,4.171258907292328,0.7061683028958506,2.3587338663131643,0.5896834665782911,1.8260511194621334,0.45651277986553335,3.269757267893608,0.7228280058186071,1.7985762074961,0.7746046104771173
1308,60,42244,11,9011,5,7631,8,4843,8,8022,23,10231,5,2506,4.172299385546686,0.7063444494212546,2.358594253841112,0.589648563460278,1.8279877014116794,0.45699692535291986,3.2657097051486366,0.7219332324554276,1.7950360160320216,0.773079933002447
1309,60,42220,11,9022,5,7645,8,4827,8,7964,23,10247,5,2515,4.173922429042296,0.7066192206345249,2.358048021186853,0.5895120052967132,1.8277815059574833,0.45694537648937084,3.2676349533063065,0.7223588369185415,1.7920906722417227,0.7718114424764984
1310,60,42143,11,9024,5,7599,8,4785,8,7917,23,10292,5,2526,4.175014994487687,0.7068041851988259,2.3574430216553206,0.5893607554138302,1.8230979889326284,0.4557744972331571,3.2663326924098706,0.7220709529657878,1.7855681937334127,0.7690023638824317
1311,60,42063,11,9019,5,7610,8,4743,8,7844,23,10310,5,2537,4.174958419905902,0.7067946074724624,2.355421508068132,0.588855377017033,1.8208152051666913,0.4552038012916728,3.2621277346208637,0.7211413851097808,1.7842883143549066,0.7684511498369476
1312,60,41973,11,9014,5,7637,8,4720,8,7731,23,10324,5,2547,4.180025546815121,0.7076524406805103,2.3535849160545443,0.5883962290136361,1.8344862430390703,0.45862156075976757,3.2598335487216885,0.7206342215246544,1.7813938662148214,0.7672045788744538
1313,60,41841,11,9010,5,7605,8,4673,8,7653,23,10333,5,2567,4.18062081896812,0.707753216569849,2.35009551433524,0.58752387858381,1.8329367483574595,0.45823418708936486,3.257759913971772,0.7201758140196705,1.7773456815486455,0.7654611206359796
1314,60,41785,11,9018,5,7586,8,4673,8,7570,23,10361,5,2577,4.184162441267457,0.7083527912939804,2.351694196719441,0.5879235491798602,1.8345970056260332,0.4586492514065083,3.258550986242021,0.7203506921970744,1.7744267669640958,0.7642040125493955
1315,60,41727,11,9015,5,7611,8,4681,8,7463,23,10365,5,2592,4.181294993413436,0.7078673501286823,2.347893293407512,0.586973323351878,1.8285216299318867,0.4571304074829717,3.253960178674749,0.7193358265642239,1.770866894467284,0.7626708589152885
1316,60,41696,11,9024,5,7585,8,4674,8,7447,23,10361,5,2605,4.1793144583456066,0.7075320578059665,2.3468787272729053,0.5867196818182263,1.8237084883927313,0.4559271220981828,3.250904828865605,0.7186603964852675,1.7655441972993147,0.7603784980193204
1317,60,41633,11,9016,5,7578,8,4658,8,7389,23,10380,5,2612,4.18111932238834,0.707837610111959,2.3482693770618575,0.5870673442654644,1.823692891783635,0.45592322294590876,3.248482389604329,0.7181248806053462,1.7640457694504568,0.759733160270853
1318,60,41549,11,9015,5,7500,8,4649,8,7368,23,10385,5,2632,4.181223956090484,0.7078553239497982,2.345214794063131,0.5863036985157828,1.8185940950602193,0.4546485237650548,3.251280500528399,0.7187434442397679,1.7615419240320456,0.7586548127441038
1319,60,41533,11,9012,5,7506,8,4609,8,7356,23,10399,5,2651,4.181583468128073,0.7079161871115192,2.343641621888725,0.5859104054721812,1.8124717284220742,0.45311793210551854,3.2566270240749273,0.7199253720211193,1.7562329498897846,0.7563683620336142
1320,60,41455,11,9009,5,7464,8,4585,8,7368,23,10365,5,2664,4.180403876072007,0.7077164894809345,2.340985691212384,0.585246422803096,1.8113075524135678,0.45282688810339194,3.257218508382388,0.7200561283395265,1.7522626423017313,0.7546584436270988
1321,60,41423,11,9019,5,7494,8,4583,8,7333,23,10322,5,2672,4.178104816406053,0.7073272729161884,2.3398745482603736,0.5849686370650934,1.810842049848472,0.452710512462118,3.2540723634035182,0.7193606266509386,1.7502062619079433,0.7537728087970126
1322,60,41274,11,9025,5,7415,8,4541,8,7305,23,10305,5,2683,4.177108741112251,0.7071586435370456,2.336000861159142,0.5840002152897855,1.8034029552227029,0.4508507388056757,3.2571906690135495,0.7200499740369859,1.7513702725438942,0.7542741208912648
1323,60,41242,11,9027,5,7454,8,4517,8,7247,23,10301,5,2696,4.17751807724596,0.7072279416097089,2.3365114851962097,0.5841278712990524,1.797972054124085,0.4494930135310212,3.2596380883230185,0.7205910121245027,1.7537135626511935,0.7552833210092438
1324,60,41218,11,9026,5,7422,8,4515,8,7245,23,10306,5,2704,4.177807117859357,0.7072768743957016,2.3347578464579617,0.5836894616144904,1.797223023139996,0.449305755784999,3.262003336360787,0.721113885042072,1.7494145763492492,0.7534318483855178
1325,60,41175,11,9014,5,7390,8,4543,8,7243,23,10275,5,2710,4.173764567572336,0.7065924956652022,2.329312801420583,0.5823282003551458,1.796014236878662,0.4490035592196655,3.258546977809482,0.7203498060740197,1.7455276834802367,0.7517578547430914
1326,60,41209,11,9029,5,7402,8,4548,8,7260,23,10251,5,2719,4.170763071972364,0.706084361046592,2.32793481049585,0.5819837026239625,1.7923036491010453,0.44807591227526133,3.258525994052354,0.7203451673054271,1.7390063980650436,0.7489492899862619
1327,60,41141,11,9031,5,7407,8,4536,8,7192,23,10237,5,2738,4.172898874243878,0.7064459391454148,2.3294366221111322,0.5823591555277831,1.7884563965983578,0.44711409914958944,3.263838577071558,0.7215195920332879,1.7386234636803004,0.7487843691234727
1328,60,41115,11,9028,5,7396,8,4515,8,7225,23,10199,5,2752,4.170746817461385,0.7060816092585377,2.3256616759648434,0.5814154189912109,1.7842901615285105,0.4460725403821276,3.2703966326476825,0.7229693468149911,1.730037673999562,0.7450866707754302
1329,60,40995,11,9030,5,7314,8,4498,8,7192,23,10186,5,2775,4.170524791960881,0.7060440217161734,2.320674007042999,0.5801685017607497,1.787027626569302,0.4467569066423255,3.2672281296396566,0.7222689025547366,1.724007268670155,0.7424895165643738
1330,60,40960,11,9035,5,7322,8,4497,8,7144,23,10173,5,2789,4.170875923926071,0.70610346618353,2.3167819154799254,0.5791954788699814,1.7863747833950543,0.44659369584876357,3.2720733807066953,0.7233400166710252,1.7274116423136059,0.743955700487531
1331,60,40960,11,9034,5,7355,8,4503,8,7125,23,10149,5,2794,4.17000029942623,0.7059552283779252,2.314479615235164,0.578619903808791,1.7867113721265897,0.4466778430316474,3.2752949866452283,0.7240522001162457,1.7254076567954073,0.7430926309021243
1332,60,40912,11,9047,5,7296,8,4541,8,7095,23,10135,5,2798,4.172397423138988,0.7063610465785433,2.3133768619872552,0.5783442154968138,1.7896070058216622,0.44740175145541555,3.284205056243353,0.7260219022414027,1.7190017887755602,0.7403337737118642
1333,60,40847,11,9050,5,7257,8,4560,8,7056,23,10110,5,2814,4.175541317662936,0.7068932884531913,2.3140548960218297,0.5785137240054574,1.7943497670477655,0.4485874417619414,3.286989537136292,0.7266374527566798,1.7222184210719491,0.7417191018378606
1334,60,40783,11,9043,5,7242,8,4579,8,7032,23,10073,5,2814,4.171465777155394,0.7062033246826465,2.3099310267209683,0.5774827566802421,1.7922417169118188,0.4480604292279547,3.281838607854804,0.7254987639686129,1.7237710245088655,0.7423877717421247
1335,60,40758,11,9034,5,7217,8,4577,8,7033,23,10080,5,2817,4.1699850324820815,0.7059526437788198,2.307466560020175,0.5768666400050437,1.7841439586283827,0.4460359896570957,3.285934970656146,0.7264043253030513,1.7243089650762744,0.7426194501341444
1336,60,40827,11,9042,5,7231,8,4611,8,7045,23,10067,5,2831,4.169962763549945,0.7059488737865073,2.304939879376065,0.5762349698440162,1.7899598598482567,0.44748996496206417,3.286387078486609,0.7265042703982784,1.7247255193340347,0.7427988502881274
1337,60,40798,11,9048,5,7224,8,4595,8,7023,23,10068,5,2840,4.167394372741439,0.7055140611271337,2.3018220935959954,0.5754555233989989,1.7868113363076117,0.4467028340769029,3.2822845476332563,0.7255973455250908,1.7204611399461842,0.7409622820510489
1338,60,40767,11,9050,5,7183,8,4599,8,7025,23,10068,5,2842,4.164913360203001,0.7050940410678012,2.298772383747304,0.574693095936826,1.7818093299518662,0.44545233248796656,3.282099731364493,0.7255564891666374,1.7162375688501754,0.7391432889886416
1339,60,40723,11,9053,5,7139,8,4613,8,6985,23,10090,5,2843,4.165962827364424,0.7052717093595082,2.2978255025926315,0.5744563756481579,1.7774274587702046,0.44435686469255115,3.288591022092994,0.7269914845953634,1.7092778458908116,0.7361458994593584
1340,60,40733,11,9046,5,7159,8,4610,8,6977,23,10087,5,2854,4.164060483970679,0.7049496544030207,2.2952859483723285,0.5738214870930821,1.7714571446425884,0.4428642861606471,3.2912037706376776,0.7275690711455344,1.7076540232990856,0.7354465571346319
1341,60,40717,11,9049,5,7140,8,4622,8,6970,23,10083,5,2853,4.162411800190089,0.7046705424482783,2.291592158021665,0.5728980395054163,1.764409462239949,0.4411023655599873,3.2986465129346434,0.729214398957835,1.7074938837832447,0.7353775887991381
1342,60,40727,11,9051,5,7136,8,4656,8,6942,23,10089,5,2853,4.158738194100737,0.7040486236857939,2.288472580257888,0.572118145064472,1.7556739969096467,0.43891849922741166,3.299016434220827,0.7292961755068857,1.7053906995529777,0.7344717966538524
1343,60,40657,11,9057,5,7074,8,4657,8,6930,23,10084,5,2855,4.157379173962589,0.7038185499920034,2.287439311913269,0.5718598279783172,1.7467864461648328,0.4366966115412082,3.3027215370481393,0.7301152430610178,1.7030815628703806,0.7334773056152705
1344,60,40671,11,9062,5,7069,8,4685,8,6904,23,10087,5,2864,4.1577090402288475,0.7038743943082167,2.284218111490931,0.5710545278727327,1.7459831383615052,0.4364957845903763,3.30875391420102,0.731448788884305,1.7027973613012866,0.733354906661694
1345,60,40656,11,9063,5,7062,8,4689,8,6918,23,10059,5,2865,4.154130874165573,0.7032686329511443,2.2840463300804092,0.5710115825201023,1.7411489565634266,0.43528723914085665,3.3053279691758455,0.7306914332741785,1.6981527550236648,0.7313545836164418
1346,60,40651,11,9048,5,7014,8,4730,8,6897,23,10096,5,2866,4.158197918265017,0.7039571583324113,2.282089095472077,0.5705222738680192,1.7419507047886165,0.4354876761971541,3.316338085176463,0.7331253815891507,1.7017797475862926,0.7329166442894721
1347,60,40676,11,9048,5,6997,8,4774,8,6881,23,10103,5,2873,4.158272639211734,0.7039698081259884,2.2844809833340953,0.5711202458335238,1.7360145947687033,0.43400364869217584,3.3183123529101395,0.7335618225515727,1.703233803756262,0.733542872196
1348,60,40732,11,9047,5,7010,8,4790,8,6886,23,10125,5,2874,4.157529467039317,0.7038439936792183,2.283505859196658,0.5708764647991645,1.727795074550622,0.4319487686376555,3.3242381202827502,0.7348718007126269,1.7079856344074327,0.7355893742653938
1349,60,40725,11,9044,5,7008,8,4790,8,6862,23,10141,5,2880,4.1615833586953235,0.7045302924332567,2.2840792944712573,0.5710198236178143,1.725485215550882,0.4313713038877205,3.337089875567109,0.7377128705176177,1.7106869011910963,0.73675274654622
1350,60,40743,11,9035,5,6985,8,4790,8,6899,23,10152,5,2882,4.162341870098085,0.7046587037167372,2.2838306304466016,0.5709576576116504,1.7239422204523356,0.4309855551130839,3.3422615245566996,0.7388561397023508,1.7075847865363156,0.7354167384839501
1351,60,40744,11,9028,5,6988,8,4797,8,6915,23,10132,5,2884,4.157904681034655,0.7039075150851535,2.281477761179826,0.5703694402949565,1.714255899255452,0.428563974813863,3.3422952648351245,0.7388635984878726,1.708814441157753,0.7359463219039297
1352,60,40628,11,9027,5,6935,8,4789,8,6894,23,10089,5,2894,4.155618748707011,0.7035205208974935,2.2825748398046737,0.5706437099511684,1.7084660441677288,0.4271165110419322,3.3379016299409523,0.7378923207786574,1.7060297241697016,0.7347470095763072
1353,60,40632,11,9027,5,6896,8,4802,8,6901,23,10109,5,2897,4.1554890930056665,0.703498570990136,2.2810553836533547,0.5702638459133387,1.7016489264662358,0.42541223161655894,3.3438397026012545,0.7392050192048061,1.7071953175994135,0.7352490033427286
1354,60,40632,11,9005,5,6894,8,4810,8,6916,23,10101,5,2906,4.154416954172098,0.7033170645247268,2.2808649656272326,0.5702162414068082,1.7045454537500366,0.42613636343750916,3.336498842777282,0.7375822140138342,1.7070667912171407,0.7351936500427897
1355,60,40594,11,8994,5,6841,8,4824,8,6916,23,10118,5,2901,4.152614811769039,0.7030119729754777,2.279557853947921,0.5698894634869802,1.7018674562054885,0.42546686405137213,3.3314915420675244,0.7364752764371192,1.7044221767991319,0.7340546766078103
1356,60,40571,11,8999,5,6860,8,4805,8,6890,23,10120,5,2897,4.152974828823047,0.7030729216333511,2.2802605230861164,0.5700651307715291,1.6975765978917077,0.4243941494729269,3.33651871520103,0.7375866071058136,1.7004867046771883,0.7323597610199379
1357,60,40583,11,8979,5,6853,8,4813,8,6932,23,10119,5,2887,4.15002847807116,0.7025741226960427,2.2777121651309775,0.5694280412827444,1.691656524903737,0.42291413122593424,3.3394258312935388,0.7382292679383057,1.698722041963522,0.7315997621562557
1358,60,40604,11,8977,5,6813,8,4845,8,6956,23,10130,5,2883,4.151343405543213,0.7027967317745027,2.2794077037465064,0.5698519259366266,1.6917363636736127,0.42293409091840317,3.342498318066154,0.7389084863954556,1.6997788342101066,0.7320548978036133
1359,60,40663,11,8962,5,6793,8,4885,8,6965,23,10166,5,2892,4.152258619380198,0.702951671809733,2.27608984417808,0.56902246104452,1.690432392973074,0.4226080982432685,3.347555937671794,0.7400265477052753,1.7045679999337797,0.734117479213528
